-8.884458110288366572e-03,4.503975189199320011e-17,-7.794306891426082233e-03,-3.490172148501202569e-17,3.033209139648054759e-18,-8.802842211324515293e-18,1.102919007403106620e-17,5.431839191544084540e-18,-1.610161251593995781e-03,3.164552946860880898e-17,-1.907636996504380846e-03,8.785632173940767464e-17,1.640569959898893335e-17,-7.506483960720387953e-17,-2.315814943965716951e-18,-5.422404419938156221e-17,-6.379924581614440826e-17,-7.356400397857057390e-17,8.135618455515963582e-17,1.094699786280362229e-17,8.770358792886623549e-17,-1.292632232645600358e-17,4.116054425034363729e-06,1.316786344395287740e-16,3.335494720390499982e-16,-1.218568355308365918e-17,6.071883229262833441e-05,1.538246169419210218e-04,-6.426924843906235807e-17,1.187257889211527158e-04,4.142412240304075520e-17,-6.800084790187943522e-17,-3.483069338088995659e-17,7.014365959115400040e-17,5.558503228590373116e-17,1.869797608383899981e-05,4.121198791974280031e-17,2.302228759065695439e-05,-6.089974320737729105e-17,-4.699119978717902806e-17,-7.076978987312108747e-18,1.967835893941904929e-17,-2.288581519318821076e-17,8.042588845954960705e-17,8.250663034530597529e-17,1.347997658380526903e-17,-1.941723627280213676e-17,1.083766616092819643e-17,1.676933567531645009e-17,-1.489331226287989571e-06,1.506906537681049197e-16,2.878393215261323616e-16,-3.045892305377869657e-16,7.229195032707391307e-09,1.544828815923349977e-04,-4.977046332610648224e-17,1.176963642369768489e-04,8.917170872850925013e-17,-2.676308084363731365e-17,6.550412727495345355e-17,-7.004007478116452349e-17,1.068507220502895341e-16,1.823521039295394791e-05,-5.120362221130961541e-17,2.174185402455742331e-05,-1.751884981909197363e-17,-1.685131218736214652e-17,4.736737938141353027e-18,-5.008713498060260875e-17,4.350243065012403460e-17,7.883796663954954735e-17,2.177283182706031790e-17,2.576392756624847425e-17,-1.084347759753979009e-17,1.745250629510128010e-17,1.451691114669576907e-17,-1.385715547472966353e-06,2.015994822745300999e-16,-2.269456380131347572e-16,-4.509373106472852496e-17,1.272366113222956740e-07,3.372085788971326825e-02,-6.714771149903384447e-17,2.578270607434531014e-02,2.688439533894265076e-17,-5.848359625047503879e-17,-3.297263815856259005e-18,-3.919926698867748540e-17,5.309820511881587431e-17,4.001874218202016234e-03,-9.201849695829354399e-17,4.697994607907233708e-03,3.162486945609732048e-18,4.856989549869166552e-17,4.783808938672437440e-17,-4.674790105178737354e-17,5.489045076576895180e-17,6.335287683966797630e-17,4.774411839125665923e-18,-2.940318077579216842e-17,1.499070952069406706e-17,-8.577241234166846323e-18,1.507417909347386866e-17,-3.106386754512139659e-04,6.261220279263060888e-17,-3.943300481719562860e-16,-3.330860268116061322e-16,4.142057168418336366e-05
3.394237579645277355e-17,-3.193198205210614083e-03,4.206279159305145741e-17,2.772612469526328583e-17,-1.623535298484815836e-16,1.252441360131041495e-03,-6.263135474017725607e-17,2.020833431728408632e-17,5.552021688360585143e-18,-1.202418768752483783e-03,-2.506555428183131687e-17,-7.945090840926063921e-17,6.307753305601384947e-17,-1.482748915541199535e-17,-2.805957352489922772e-17,-5.323522493423361000e-04,6.242003399054293618e-17,-1.571560475825388818e-16,5.783844258929325241e-17,-4.898417641302793884e-17,1.306137188245635886e-16,-6.434902073029972160e-17,-9.699481979030328750e-17,-1.101845587932051257e-16,4.139832290205078339e-16,-9.742483736156944130e-05,2.380285676325183150e-18,1.439236220898623648e-17,3.569696292146469691e-05,3.542372515864115970e-17,-1.956345135455570443e-16,5.489162859538126517e-17,-4.274198925887930136e-06,-3.067606565468626535e-17,-4.170503696738102804e-16,-6.994652379269082742e-18,3.083418546921441202e-05,-1.235048905843430627e-16,1.262456637737298700e-16,-3.505745109714400589e-17,-1.222341905156986388e-16,1.820308095574653628e-17,4.809037272284374933e-06,-1.900692420828020303e-17,6.224722271519612284e-17,1.349866358291362966e-17,5.563508870259459912e-17,4.414643150415801837e-17,-9.431125820240662469e-17,-3.078763300092218634e-17,-7.505042559922717864e-17,3.147782967746384731e-16,2.217665129663128533e-06,-7.347833759280149289e-18,6.652247846974997449e-19,3.694937007834398846e-05,-9.994777085654881305e-18,1.018089570624411777e-16,-1.509038395545462662e-17,-3.827331998681565063e-06,-2.396155899351272266e-17,2.058929224649463940e-16,4.557408807739032523e-17,2.978212054224591064e-05,4.173242475460512536e-16,2.588551619219721253e-17,1.381654451915476961e-16,8.299693769114279880e-17,3.335633864523288790e-17,4.301187736648368129e-06,9.628243942260398457e-17,5.386723536696435515e-17,2.267445381148641283e-19,-2.951364328906379184e-17,-1.900951837676297366e-17,-4.326881805117919332e-17,2.770112210414678893e-16,-5.967625248942239061e-16,3.698263308052703031e-16,2.123536595080855600e-06,1.885997087085022566e-17,-7.802948669087009175e-17,2.296276835463210639e-02,-1.646070201099407298e-16,-1.097894147741216355e-16,-9.267267945321745289e-17,-6.910784469981712946e-03,4.491180538595394571e-17,-1.038218129957395641e-17,-1.722722866932735342e-17,7.786332442101349428e-03,8.752045733683629407e-17,1.844491195719876143e-17,8.245924837101133938e-17,-2.181377728553840810e-17,2.121462655907527689e-18,2.573463405801466007e-03,2.432378941261447740e-16,-6.371904359348594375e-17,2.841477482997762786e-16,-7.724196442399685603e-17,-4.274330293932988772e-18,9.078966230650682034e-17,-1.604564775566170070e-16,-1.170749905276339908e-16,-2.435898276386262425e-16,6.014849114822864605e-04,7.250168641018957992e-18
-8.010597914682627760e-03,1.145950993269617280e-17,-7.442405275690248435e-03,1.997215442209224857e-17,-2.664612644483304837e-17,3.656967741605054858e-17,-2.307351017740481919e-17,1.259864505353139602e-16,-1.701639266149581990e-03,2.021748131560210042e-18,-2.076120329201380007e-03,3.222652700337651669e-17,-4.030211812375005346e-17,9.187334157289720329e-17,1.921416361187879494e-17,-9.402676851324954163e-17,3.769539696247007228e-17,-1.566986948558767155e-16,-2.092390521008153448e-17,8.250070792610881919e-17,2.192850991137098468e-16,4.660893905608020759e-17,-3.040945236133156285e-05,6.678390768850429781e-16,-4.985517539999268778e-16,6.967139676896320401e-17,9.346098707659654186e-05,1.181406165340885024e-04,3.652069056960025102e-17,9.635114821781746780e-05,8.089685218183799929e-18,7.116338783011655880e-17,-3.629381188418046853e-18,-2.370556937303667674e-17,2.226339680034212564e-17,1.689322172080878211e-05,-4.368214155305880622e-17,2.179572031341386269e-05,-9.720638913148790104e-18,2.899562998027349229e-18,-3.829219565869233662e-17,-9.491741123756548244e-18,-4.953498815046592387e-17,8.209143007862069259e-18,7.094295606045804615e-17,-3.016269119589356102e-17,5.226600003858024929e-17,5.015704593815556800e-17,2.173273944708842425e-17,-1.154562621521393422e-06,1.732976847409617184e-16,-1.287093153255611207e-16,2.270194244037750762e-16,-2.772011843030844566e-07,1.176093023647437757e-04,7.614653045583304199e-17,9.490509537857798772e-05,1.233235396641992929e-17,5.150177330768667016e-17,-7.429612808332511138e-18,1.062099454014764490e-16,-1.090522848783289010e-17,1.626890998338993130e-05,-1.579064079880239101e-17,2.037598661204147535e-05,7.608861624744243655e-17,2.806273450882214298e-17,8.763299216337699130e-18,-3.018043591456168800e-18,2.730636658178287708e-17,-8.670669021063938300e-17,1.179205078619048970e-17,-4.779564919204857649e-17,2.042130949450476883e-17,1.509647978157394781e-18,8.567124126443023131e-17,-1.112507303865530940e-06,5.655855668490457817e-16,3.399749620282800366e-16,-3.257138200423199952e-16,-9.970901564345623923e-08,2.585102980877660231e-02,-2.581712197493914033e-16,2.672368331368109654e-02,4.319471021337308360e-17,4.621106372565175517e-17,-1.179963612579936103e-16,2.923503039549080151e-17,7.757207103614478146e-18,6.411489259067640854e-03,9.159041520922439436e-18,7.808477399254275773e-03,-1.936687520058058284e-18,-8.305919136885795401e-17,-1.651334932010573663e-17,5.305594646633200916e-17,1.917017250618191948e-17,-5.390971346728363423e-17,-6.419438019511007856e-17,-4.663349858832484738e-17,1.233053353580296521e-16,-5.012240398276606887e-17,-3.524675468390989862e-17,4.474636237810887887e-05,-4.092143710153088262e-17,-1.083171906528781629e-16,3.507328376175314628e-16,-2.508899738007289268e-04
8.179430198181840308e-18,4.717640459541240571e-17,9.706136926949851565e-18,-2.333842028895007949e-03,1.505806352739611875e-04,-1.372155818041270066e-16,6.773194243048538074e-17,-2.359059920626784929e-16,1.757819127771747785e-17,-1.632836009997867859e-16,1.571319470592538862e-18,-8.404277424538294096e-05,-5.753919405730742540e-04,1.618928610405435322e-16,2.136752126388662196e-16,-6.519057548294365890e-16,2.623123648323354882e-16,-1.513798106426877565e-16,-2.916094705089785320e-04,-1.952869961132239153e-04,1.147306542714612894e-16,1.895994213745641642e-17,5.534526895135169335e-16,5.273785724707356647e-17,6.814497252926210598e-17,-1.885748307207709984e-17,1.630971811478100510e-17,8.307926720999329514e-19,-3.335605077629871433e-16,1.184387922648309146e-18,-6.003860912497574866e-04,-1.366221408451622280e-04,3.260399347460681700e-16,-4.831326653731888806e-17,1.652470650155809239e-16,-2.722892751287234611e-18,2.499103806127465572e-16,8.681607201611190430e-19,-4.716735013493523007e-05,-1.084685415769333838e-04,1.627240776946613039e-16,1.430689123793669027e-17,-1.008244097495065618e-16,3.590776818937215748e-16,8.873623166901811446e-17,-4.709048206753281535e-05,-5.921167149778763089e-05,4.088128284923073334e-17,-4.302883894589430151e-16,-9.430222297850888049e-17,-1.120203401330732241e-16,-2.003152821386122489e-16,-2.984187413698392613e-18,-4.941457747566272890e-18,2.177047909941128144e-18,-1.408807210230508577e-16,2.796612311553629677e-18,-6.010958457028240179e-04,-1.365698586679296061e-04,3.077223861630535389e-16,-1.684946598611786754e-16,-4.367785772301592602e-17,7.878389558293305809e-18,-9.241200071193622281e-17,-1.048478754740832577e-18,-4.732110570922441739e-05,-1.092917303934747133e-04,-2.055947300139395817e-16,-1.191190716373514323e-16,-4.335912659000305663e-16,1.519577738166143135e-16,1.543292648043866920e-17,-4.762750197250845109e-05,-5.960688053983422154e-05,2.407800204137249413e-16,1.976444565647140655e-16,2.235017634004960249e-16,-1.639551066192592564e-16,-1.987009307765317336e-16,-1.195186597226630062e-17,8.320752640673558268e-18,7.714234219464292118e-18,-4.401159716411505797e-17,-4.520683743643385775e-18,2.438999276267806229e-02,-2.543307811479111522e-04,-4.871970897900458926e-16,8.393443793034934052e-17,-4.432093707605120029e-17,-2.099352451735915194e-17,2.090565508062327935e-17,1.634361974982941992e-19,9.544696552191747055e-04,4.824277686296044379e-03,1.267497755256938058e-16,9.508767867441640840e-17,-2.645071768928096992e-19,-1.037035744040761976e-17,1.108839220837560992e-16,2.453313865142183522e-03,1.835363518126680894e-03,-3.749678772640989433e-17,-5.301842103622643904e-17,-1.730329508080053364e-16,-6.014534251112451805e-17,-1.288223283997759228e-16,-1.131730898201783448e-18,-3.763606108680406938e-18
7.338235896300905163e-19,-4.353594106629346035e-17,2.503208665424326331e-18,1.503512664724940924e-04,-2.298303387519341941e-03,2.539289150943156818e-16,-3.118422094693063997e-16,1.471558457488402833e-16,-8.844525468696675859e-18,-1.762052794629688078e-17,2.956942443745599009e-19,-5.803867046297237191e-04,1.572566242712440600e-04,-1.530129579047027582e-16,7.041152673230763766e-17,8.957817924822188840e-16,-1.159229500784961759e-16,2.524249917679142582e-16,2.276293989767682073e-04,-2.614416553555606784e-04,-3.838754448851405896e-16,-4.694049084792001232e-16,-3.691334016331309804e-16,2.022039057075289258e-16,-7.632943269600182604e-18,2.343062026962881962e-17,-1.060885364015707978e-17,1.974596504261088847e-17,-6.593136615658235845e-17,1.802331651474160771e-17,8.372404899376695634e-05,4.293556423697112207e-06,1.623080714167956610e-16,-1.233341526559487943e-16,-1.215897290024000592e-16,-1.674216076369666032e-18,-4.379479182460515461e-17,5.748548423002404051e-18,2.879129452297764901e-06,1.737030776138292500e-05,-7.187317537559525724e-17,-9.629795643698313836e-17,2.060118581208447783e-16,-2.621982527831092315e-16,-2.443576679020710306e-16,9.673049121943031597e-06,5.192193911807562549e-06,-1.171325028020767909e-16,7.568820012458581046e-16,-2.198804726548515706e-16,6.367878192898639311e-19,-7.659935999580595358e-17,1.119441644422016304e-17,-5.770350537470524014e-18,-2.086052094298886966e-17,-1.223021605188166014e-16,-2.039063953257698938e-17,8.372882032134092048e-05,3.686705046374703750e-06,-5.145492603600028216e-17,4.383937091285182732e-16,1.665381567053273857e-16,-1.109957387043698826e-17,6.482393251504948716e-17,-5.855101984359842180e-18,2.092806246922955156e-06,1.753619532282263638e-05,-1.292770055747979758e-16,2.244364755517883627e-17,3.839823135583808613e-16,-1.262744453725376566e-16,1.088659002243004876e-16,1.006248224248780920e-05,4.684783563382060358e-06,7.280049092059140007e-17,-1.017694791068139460e-15,-2.770809963049466529e-16,3.575395991801659242e-17,-3.182782783391712199e-18,1.695105241435090783e-17,-8.171299256836277637e-18,-2.241611410195317127e-18,7.594205382608260944e-17,-1.755070207907949620e-17,1.597101725523207669e-04,2.387793684421965837e-02,1.187390543381586479e-16,-4.713518636569179798e-16,-6.874489271596698296e-17,6.192741093575552834e-18,-2.798715143572228207e-17,4.767019066569210881e-18,4.720040705255366259e-03,-9.504050618774679713e-04,2.249220737817922637e-16,9.308792760193712723e-17,-4.107458886617579889e-17,2.629849003760261708e-16,5.743740062686979968e-17,-1.805780996261085666e-03,2.395600571768951095e-03,-1.565041565719305560e-16,4.510040968143101167e-17,2.636927490007961868e-16,-1.037075549121126214e-16,-6.623292486265392684e-17,4.895002600411795902e-18,6.339961643357822310e-18
1.236080050342938855e-18,1.278493888578160608e-03,-4.138918391164914418e-18,-4.404854962285933295e-16,4.003449494727710232e-17,-1.082929513420864904e-03,-2.334237867848085595e-16,-1.582028421316011615e-16,-2.777567375547893573e-17,3.724522137668175113e-04,1.860384485159756437e-17,6.284890380776547461e-17,7.966093029516399456e-17,-1.453080358808441795e-16,-1.720003565930006849e-16,5.331029367847415004e-04,1.613553976455648922e-16,8.914167772646420285e-17,-9.568805391469958844e-17,-5.251718135122368237e-17,-1.802348753119795311e-16,1.114011117238202238e-16,2.464457172335744301e-16,-2.519947496952163034e-16,9.795351567369707611e-17,3.143788757479826945e-05,1.494189885807986283e-17,-3.804890925928409467e-18,-2.859347333586356392e-06,-2.483582542381068813e-18,8.820490243686638527e-16,1.953054332514476695e-16,2.638495527304625866e-06,2.145744945151523153e-16,1.251237413960206599e-16,5.247328939984194468e-18,-2.423573396024471655e-06,-2.607187229899937173e-17,-6.115447134607026799e-17,-8.386620593048947664e-18,1.339822573363479433e-16,-8.696539997552316323e-17,-3.882020594916467851e-06,-1.769856187388153378e-17,-2.362400028031321963e-16,-3.909238342180008408e-17,-1.235775435172694934e-16,4.077753865991442004e-17,-3.185182026173374206e-18,1.487431083985104359e-16,6.598549248699741419e-17,3.415338918347017205e-17,2.230748911480724888e-08,8.902610675974054996e-18,-3.776421139561692148e-18,-3.877121660464288317e-06,-3.636771665642047548e-18,1.510363054074206346e-16,5.891148631435889490e-16,2.697606376870943479e-06,-2.121424382406107326e-16,3.289322743016362436e-17,-1.781700724097713834e-17,-2.386873523875528148e-06,2.156832315076321256e-17,-6.670912159280632384e-17,-1.022596000271336051e-16,4.225727721993727513e-17,-9.543630925215427755e-18,-3.391390679772696499e-06,-2.702865374845376678e-16,-7.048661742298549941e-17,2.084119185684331356e-17,-8.729574389644718120e-17,1.176551977403074433e-16,-1.153871838896339902e-17,-6.277591840474366692e-16,8.316882878475318572e-17,2.561199020247975506e-17,6.994493859552804217e-08,-2.264542235589975862e-17,8.773514847406307881e-18,-6.916650531315424698e-03,-3.503924282190836725e-17,-1.929159484872614956e-16,-5.281412449097232627e-16,1.285368937927639649e-02,-1.258719712987575966e-16,9.893211057396696595e-18,2.585533626591904769e-17,-4.973902225247219628e-04,2.051608493574344376e-17,-6.954626824626625966e-17,9.846554172174221319e-17,5.760904498240361955e-17,-1.846936840722912940e-16,-4.914272958044757153e-03,-1.866697712085354749e-16,7.511151286623057400e-17,-1.308923469944689061e-16,-1.026402507812317025e-16,-1.803292800345458659e-16,1.436626231351417165e-16,2.686190493561300410e-16,-1.437990680806611211e-16,2.015707529371785808e-16,-3.212795929191755067e-04,1.418816369852388322e-17
1.090476059173624444e-18,1.375305511717865461e-17,4.322069287586041740e-19,1.650734227203926199e-17,3.222330156557121905e-16,2.874650910093744349e-17,-5.287406190262777025e-04,-8.333714267597418983e-05,-6.897772091282820084e-19,1.181563071536530862e-18,4.202640959161833713e-18,4.649367446981640554e-18,2.587083900482177534e-16,5.530700292294992175e-17,-8.760542276432796815e-17,1.881694939569452167e-17,2.261220725233416406e-16,8.922323606849122344e-17,2.660937119989100044e-16,-5.364098339693567653e-18,6.781022407899968895e-05,-2.016778171580184572e-04,6.448027665890988518e-17,-4.991285665262040777e-05,-3.408959660784696580e-05,-4.225045243914440219e-19,2.172261526336956699e-18,-1.080622537835253951e-18,-1.054107974934156188e-17,-1.103410211166111014e-18,1.756192423217002977e-16,-1.125599203884125419e-16,-3.926646245284888120e-17,1.069733245333979482e-05,3.989207301651099971e-05,-4.750702413105375088e-18,1.370752461387867533e-17,8.882175061207276099e-19,3.798633883344386310e-16,-1.866471213478515875e-17,7.576294684453164962e-17,1.048200747133321197e-16,-4.149875720030392817e-16,-7.145105590698781137e-16,-4.947750177780026788e-17,2.193747965333436045e-16,4.790820307273688807e-17,1.009330678375313694e-05,9.235251672895606408e-06,-1.637021601849669362e-16,2.978562994682754685e-06,-2.869441211200110365e-06,-1.078023117909278109e-17,-4.573822920284165527e-18,-2.032851130106567387e-18,-3.654364327103879505e-17,-2.114061565776308598e-18,1.253415909584837651e-16,1.176319946752244571e-17,-3.567607722983622217e-17,1.066250532045906794e-05,3.988622927953081715e-05,-6.867502679159033135e-18,7.846437789981165265e-19,1.185402513748163662e-18,-7.423258997682950583e-17,7.081083084275264973e-17,2.447161249059973310e-16,5.665162335943426034e-17,-4.491635871362129780e-16,6.295584381466377679e-16,2.284723980205333247e-16,1.455943151499832912e-16,1.496207181840189712e-16,1.021580704210851891e-05,8.977053888068973477e-06,-1.581810416332498762e-16,2.933904562523090079e-06,-2.907504859387274110e-06,-1.185621338496892419e-17,-4.208810667297177825e-18,-2.004799637406900313e-18,-1.012618993605360956e-17,-1.620772949991478482e-18,-2.660660979875740725e-17,-4.623240045651229037e-17,-2.366718141516864587e-17,8.630742826100155571e-03,-6.355320830261768248e-06,-2.878342919450380678e-18,1.227811137553616485e-17,-1.267249894571390229e-18,-4.348734250840332391e-16,6.555307917502827226e-17,-4.499614273424867213e-16,6.821750539477834789e-17,2.606290958918801462e-16,3.164061819471385640e-16,3.145032442419624444e-16,-3.164162879586934409e-17,-5.985486425112756388e-17,-1.222646978375294818e-03,2.494257758501192135e-03,9.198402558959009384e-18,5.276208484150375719e-04,4.619864642754661129e-04,7.674884514053086854e-18,-5.848126427894097385e-19
-4.992008158347843854e-18,-2.519228249942251805e-17,-5.279853061128586325e-18,-2.003185216305755052e-16,3.499796580729321547e-16,-6.086784320234925130e-17,-8.332643473103346088e-05,-3.673686399485064829e-04,-8.731222498536289386e-18,-8.564350153064769341e-18,-7.392989905946748305e-18,-3.937408900665694591e-17,-1.559200833369374043e-16,1.255679778743536532e-16,2.319396299002905411e-16,-1.062768591989233708e-16,3.008719769147821914e-16,-4.501611822278740601e-17,1.164441787998229134e-16,6.533914585978175510e-17,-1.306465772610786418e-04,-9.483684301796099217e-05,-2.071655017824466164e-16,-3.588156030214017194e-05,3.009774188225815102e-05,1.546314015262561658e-17,-6.454037059268261635e-18,2.296204641835214638e-18,-7.258890938271531734e-17,-4.859347873016642628e-19,-2.862263140601819241e-16,-6.896550953493592490e-17,1.509474682158092348e-16,1.806472940659574979e-05,-2.644080337970210629e-05,8.432930424094109417e-18,-3.430196195562349780e-18,-6.977520149513776018e-18,-1.220735643400486762e-18,-1.789334307240749865e-17,-4.111326052230683294e-16,1.201796704529980724e-16,-8.450864720945348241e-17,4.278364227623581465e-16,8.861639849508596447e-17,1.706657801032623026e-16,1.872409275669286031e-16,-1.048990956294204113e-05,2.429190501064140008e-06,3.824778459078685090e-16,-3.911339638045579095e-07,3.937305162304467968e-06,-3.193715692121502929e-17,1.103147596380434338e-17,2.600765845907859410e-18,-1.461768143590493841e-17,-1.992124233400313592e-18,-9.534040607858386604e-17,-3.335288231046763626e-16,-1.246543071825101616e-16,1.806184165720741829e-05,-2.646906064938776433e-05,7.431369760985733326e-18,9.283652197172735672e-17,3.281918871119553988e-18,8.914451932365678313e-17,1.513167172134106403e-16,2.753595766347493829e-16,-9.914586281286253016e-17,3.029045078256651797e-16,-2.043654164040265390e-16,-3.795883869998781266e-17,-2.970031461973943863e-16,-2.605025252678555638e-17,-1.074251163101807950e-05,2.303732712977204270e-06,3.805083686524277098e-16,-4.294681650640933496e-07,3.980616590221114447e-06,-1.797021485871010971e-17,1.110848122531724578e-17,1.322801617637437391e-17,4.637122378465539043e-17,1.109563006863426731e-17,1.941006713701426195e-16,-1.726298768439657478e-16,-4.447220384367582334e-17,-4.761893624727570138e-05,8.710208561461719665e-03,-4.241560076196258285e-18,7.949608033500567233e-18,5.332703643277589110e-18,2.129222990077633176e-17,-1.574016170411760664e-17,2.051680487220943366e-16,2.392475221043303898e-16,-1.359258356731224453e-16,1.097911199619089274e-16,1.360059956785015538e-16,6.476044902834143206e-17,-6.465452156941869204e-17,2.524673393754583474e-03,1.218482308377170486e-03,-7.735780778900267014e-17,4.629662739766559633e-04,-5.352573815798527049e-04,-3.716662709120856298e-18,-2.162384243674640677e-18
-1.699294280656283001e-03,-1.222158479854292429e-18,-1.752283875957027929e-03,1.353345103637462519e-16,6.700040672567794146e-17,7.792714977141774032e-17,1.815122850572100581e-17,3.066137812871947312e-17,-5.351352308746738220e-04,4.674590135029546118e-17,-6.160451825473626034e-04,-5.177245551512852819e-17,2.136939805847479291e-17,-1.012229189251105462e-17,-5.483344492391417091e-18,-2.022710082345055696e-17,-1.009090562234043624e-16,5.933631674018750845e-17,3.910873441766830511e-17,-4.253867505427537581e-17,-9.508698147123097159e-17,-2.122216630813207929e-17,-7.090295516704512820e-05,-6.967833386045946380e-16,6.404480006191681968e-16,-9.824853753721495861e-18,5.946428388821847354e-05,1.689043290053029897e-05,7.152134975439121900e-17,1.525061402233232616e-05,-6.996152825566566590e-17,1.043151363276619634e-16,2.716226618887670185e-17,-5.704746856145294720e-17,-4.316381965670183118e-18,3.157678060641227545e-06,5.607729431019209913e-18,4.763950196683704463e-06,-1.830635548970927180e-17,-1.633849833456339866e-17,5.641099988488954587e-17,-1.269455712204489525e-17,-4.831477264770877488e-17,1.175764796219119508e-17,-4.079455994468577864e-18,-3.910706536566360493e-17,7.260548504207389381e-17,1.929150720188439599e-17,-3.275831786073715174e-17,-4.602082213857420549e-07,1.657867413306861952e-16,-7.625657078649855715e-17,1.647322843742387487e-16,-1.078136836810940743e-07,1.759863827033497831e-05,-7.098108948429566548e-17,1.575466005205107317e-05,8.601031480456958636e-18,6.325042066437984072e-17,3.911461265341044961e-17,6.267641154603099533e-17,-1.270222188203653528e-17,3.144180827260563339e-06,9.412415785385629041e-18,4.542699829224140854e-06,-4.709897257803095052e-17,-9.666178809368281406e-18,2.678073913451949415e-17,1.366956535579720869e-18,5.032059550431984859e-18,2.460055576663183750e-17,2.372386779794404969e-17,-3.572778691552736649e-17,7.847638053246469898e-17,-4.339112927805640985e-17,3.093402050682242544e-17,-5.634814696022019870e-07,-3.675871283403308232e-16,-1.860118560543419361e-16,-4.854629541612707244e-16,-4.318644319509082473e-09,4.031602221066167557e-03,-4.211605017021503526e-16,6.427520498231335463e-03,-1.215995022682119895e-17,8.715306784711771721e-17,-7.386354747052361660e-17,1.537916079109029708e-17,-7.138582410342445197e-18,5.684413430220011665e-03,1.115108096478746921e-16,3.125145618213772021e-03,-1.556032982712094727e-17,1.835903331495160398e-17,-9.049025689112790525e-18,-2.086098395252792717e-17,-5.694849775868432097e-17,-1.256732396537284424e-17,2.824907751690978468e-17,1.785341671588959436e-17,4.904285763317581191e-18,2.291841641307645390e-17,6.636458225654089284e-17,1.853253118251755845e-03,7.456796719957137438e-16,8.965563266849081274e-17,2.310765298412524255e-16,-6.774625653281472369e-04
6.548350231469800407e-18,-1.243569093584252902e-03,3.927711054999397419e-17,-4.297337632867779145e-16,-2.093009854686862148e-16,3.774523854941281187e-04,-3.560074758039425191e-18,5.526483865887724199e-17,4.036949168983961828e-17,-8.100111540240795358e-04,-3.001363782699396754e-17,-3.351465474710013752e-17,-3.588922963144070844e-17,1.517960144727613372e-17,-5.230429357163515143e-17,-2.213643002996718652e-04,2.289668287988419275e-17,8.258093331393852968e-17,-1.746892242942855037e-16,-9.185997957538183133e-17,-5.743238283949194164e-17,-2.162630827583942675e-17,2.530874418334266888e-16,-2.824784910645906021e-16,1.328723062441135602e-17,-7.628088555255817119e-05,-7.549610322952918462e-18,3.584739650970229290e-18,2.746526621899186068e-05,2.144869297700463767e-17,3.303126072646177218e-16,1.660405082982261529e-16,-1.865273634806143305e-06,-9.777019410783834944e-17,2.047379068361522065e-16,1.170848390629235231e-17,3.363338692220976128e-05,7.976753673100604286e-19,5.624518438921082994e-17,2.907499672099507074e-17,1.032748488704086860e-16,-3.052641866691841830e-17,3.625146599577432925e-06,-2.431645405130890699e-18,-8.831042337295103432e-17,-1.370798425556620424e-17,-6.782641379288908908e-18,3.133621136706293313e-17,-6.837253576644899891e-18,2.442453224284095702e-16,-2.891690015078427915e-16,1.951712637051502435e-16,2.855305288875921981e-06,9.334320605999677118e-18,-1.683180777658576511e-19,2.731147824549275455e-05,-7.205394218672109887e-19,-4.767667463076669635e-16,-1.132314184990651790e-16,-1.473548667768278780e-06,1.120083739974991597e-16,-2.833995496013973235e-16,1.266258033611397806e-18,3.317614152071967872e-05,-1.393655691286320023e-18,4.429602415040770199e-17,1.627967117645380785e-17,-6.816654382773805130e-17,-1.659215228835659969e-17,3.425455202219951568e-06,5.642236727028114599e-17,-1.128062247606879095e-17,-6.452823220893782083e-17,-1.647844103998782160e-17,6.254240313584797637e-18,1.377044366355105698e-17,-1.042971440338437872e-16,2.310753287950435660e-16,1.513865230271248842e-16,2.801423046992024592e-06,-5.520916286786253976e-18,-9.783210455707760913e-17,7.794208196299909006e-03,-3.031383636175268521e-17,-3.739097865965045243e-16,-2.844942045344336172e-16,-4.986189208119251245e-04,7.163364816382679825e-17,-8.681117391569869015e-17,2.260003077528135259e-17,9.413742794571579656e-03,-4.207031774972201478e-17,-1.226030574127296513e-17,-1.526299059279853458e-16,1.430713922259277531e-16,-4.745646461709171166e-17,9.279098037764337394e-04,5.503664552961648276e-17,7.520707382576423158e-18,-9.587373314245704683e-17,2.171532761387886787e-17,-5.418218411389155265e-17,5.011070800162915972e-17,-1.293928917927180755e-16,1.558785292826379951e-16,3.785539606723357193e-17,8.180390025161118905e-04,-1.612144140950492005e-17
