2.095984639084070567e-01
3.628407633966287404e-01
3.970830533845851607e-01
3.970830533845857713e-01
4.785249598865375376e-01
5.879224157072030499e-01
5.944811937847717109e-01
5.944811937847721550e-01
6.604146772818472177e-01
6.692721477856824475e-01
6.692721477856830026e-01
7.462215395259627071e-01
7.641726721454874527e-01
7.641726721454891180e-01
8.190897962829294388e-01
8.190897962829351009e-01
8.266834072101214570e-01
8.266834072101220121e-01
8.266834072101223452e-01
8.266834072101235664e-01
1.034851044690401789e+00
1.124867188778532201e+00
1.124867188778535754e+00
1.134256562362351728e+00
1.136970093261222781e+00
1.136970093261225001e+00
1.196721956337378545e+00
1.196721956337382764e+00
1.197424433795943877e+00
1.197424433795945209e+00
1.197424433795948984e+00
1.197424433795950316e+00
1.572132929457873640e+00
1.625104993576706125e+00
1.626454269064218749e+00
1.626454269064225411e+00
2.448583360666575892e+00
2.581631749059908554e+00
2.583916672798399983e+00
2.583916672798399983e+00
2.594314505986755393e+00
2.705705199320075582e+00
2.708321131550126104e+00
2.708321131550126992e+00
3.091193680212891426e+00
3.091193680212898975e+00
3.181010157665900895e+00
3.181010157665913773e+00
3.193523477628867013e+00
3.193523477628872342e+00
3.194682157849713988e+00
3.194682157849715320e+00
3.194682157849719317e+00
3.194682157849728643e+00
3.258509721100566914e+00
3.258509721100577572e+00
3.258812131733420436e+00
3.258812131733428430e+00
3.258812131733433315e+00
3.258812131733436868e+00
3.259524106293018253e+00
3.384020155570082622e+00
3.385486266887833828e+00
3.385486266887838269e+00
3.746455093133397085e+00
3.746455093133404635e+00
3.804015299746047241e+00
3.804015299746056122e+00
3.804138942916556854e+00
3.804138942916557742e+00
3.804138942916558186e+00
3.804138942916560850e+00
3.859711345129439142e+00
3.859711345129446247e+00
3.936540227404836667e+00
3.936540227404845549e+00
3.941867158912247593e+00
3.941867158912265356e+00
3.942307802253532056e+00
3.942307802253537830e+00
3.942307802253538274e+00
3.942307802253544935e+00
4.022702995851675567e+00
4.022702995851682672e+00
4.023109499643972242e+00
4.023109499643974907e+00
4.023109499643987341e+00
4.023109499643990006e+00
4.058207273974411500e+00
4.121624891318535155e+00
4.121832154732945064e+00
4.121832154732946840e+00
4.725710679556849314e+00
4.725710679556851979e+00
4.779121655534731339e+00
4.779121655534736668e+00
4.779237615089432900e+00
4.779237615089447999e+00
4.779237615089451552e+00
4.779237615089459545e+00
4.815952485990718124e+00
4.872620713794764136e+00
4.872737146974714051e+00
4.872737146974718492e+00
6.015129755486573693e+00
6.082440574243090481e+00
6.082629969020951322e+00
6.082629969020955762e+00
